,Date,Superior,Michigan,Huron,Erie,Ontario,Weekday,Year,Month,Day,Period
1822,2012-12-30,2.43,1.98,4.4,0.5,0.8,Sunday,2012,12,30,2012-12
1823,2012-12-31,1.79,1.89,6.4,0.5,0.8,Monday,2012,12,31,2012-12
1824,2013-01-01,1.65,1.41,5.2,0.7,0.7,Tuesday,2013,1,1,2013-01
1825,2013-01-02,2.24,2.56,5.8,0.5,0.7,Wednesday,2013,1,2,2013-01
1826,2013-01-03,2.8,2.66,7.8,4.9,0.7,Thursday,2013,1,3,2013-01
1827,2013-01-04,1.81,2.27,6.8,6.3,1.1,Friday,2013,1,4,2013-01
1828,2013-01-05,1.81,2.85,7.6,9.7,1.2,Saturday,2013,1,5,2013-01
1829,2013-01-06,2.22,3.01,8.5,9.0,1.1,Sunday,2013,1,6,2013-01
1830,2013-01-07,2.14,2.97,5.9,5.1,1.0,Monday,2013,1,7,2013-01
1831,2013-01-08,1.31,2.25,4.8,5.1,1.0,Tuesday,2013,1,8,2013-01
1832,2013-01-09,1.35,2.07,4.2,2.4,0.9,Wednesday,2013,1,9,2013-01
1833,2013-01-10,1.55,1.67,4.3,1.8,0.9,Thursday,2013,1,10,2013-01
1834,2013-01-11,1.13,1.96,3.8,1.4,0.9,Friday,2013,1,11,2013-01
1835,2013-01-12,1.12,2.1,5.5,2.6,1.0,Saturday,2013,1,12,2013-01
1836,2013-01-13,1.52,1.92,5.0,1.8,1.0,Sunday,2013,1,13,2013-01
1837,2013-01-14,1.73,2.61,5.1,1.7,0.9,Monday,2013,1,14,2013-01
1838,2013-01-15,1.81,1.87,4.1,1.9,0.5,Tuesday,2013,1,15,2013-01
1839,2013-01-16,2.13,3.81,4.6,0.6,0.5,Wednesday,2013,1,16,2013-01
1840,2013-01-17,2.44,3.94,4.6,0.8,0.6,Thursday,2013,1,17,2013-01
1841,2013-01-18,2.65,7.39,12.9,0.0,0.7,Friday,2013,1,18,2013-01
1842,2013-01-19,5.18,6.92,11.9,0.2,0.6,Saturday,2013,1,19,2013-01
1843,2013-01-20,5.61,7.73,10.2,0.1,0.6,Sunday,2013,1,20,2013-01
1844,2013-01-21,4.57,9.35,10.7,0.0,0.5,Monday,2013,1,21,2013-01
1845,2013-01-22,6.85,14.72,22.3,16.1,1.1,Tuesday,2013,1,22,2013-01
1846,2013-01-23,9.08,14.55,26.0,29.7,4.5,Wednesday,2013,1,23,2013-01
1847,2013-01-24,7.79,19.88,27.7,30.5,7.4,Thursday,2013,1,24,2013-01
1848,2013-01-25,10.83,19.43,28.4,35.9,4.5,Friday,2013,1,25,2013-01
1849,2013-01-26,10.02,17.97,27.7,37.8,8.1,Saturday,2013,1,26,2013-01
1850,2013-01-27,12.33,19.68,34.4,43.0,7.3,Sunday,2013,1,27,2013-01
1851,2013-01-28,8.24,12.53,30.3,41.1,7.9,Monday,2013,1,28,2013-01
1852,2013-01-29,8.03,12.46,18.6,20.3,5.3,Tuesday,2013,1,29,2013-01
1853,2013-01-30,6.36,11.66,16.3,15.8,2.9,Wednesday,2013,1,30,2013-01
1854,2013-01-31,4.02,13.07,15.5,10.2,1.6,Thursday,2013,1,31,2013-01
1855,2013-02-01,6.69,20.17,18.5,8.9,1.7,Friday,2013,2,1,2013-02
1856,2013-02-02,13.07,18.26,23.5,8.2,2.8,Saturday,2013,2,2,2013-02
1857,2013-02-03,15.55,18.99,25.6,9.4,2.7,Sunday,2013,2,3,2013-02
1858,2013-02-04,13.21,16.13,31.1,20.3,3.8,Monday,2013,2,4,2013-02
1859,2013-02-05,23.07,20.94,40.6,74.8,4.9,Tuesday,2013,2,5,2013-02
1860,2013-02-06,19.55,17.28,31.1,66.3,3.4,Wednesday,2013,2,6,2013-02
1861,2013-02-07,19.86,17.05,37.6,73.3,6.8,Thursday,2013,2,7,2013-02
1862,2013-02-08,17.72,16.1,25.2,62.9,5.2,Friday,2013,2,8,2013-02
1863,2013-02-09,27.41,19.44,31.2,70.1,11.3,Saturday,2013,2,9,2013-02
1864,2013-02-10,24.58,18.74,40.1,82.3,13.8,Sunday,2013,2,10,2013-02
1865,2013-02-11,10.98,11.01,24.5,70.2,11.4,Monday,2013,2,11,2013-02
1866,2013-02-12,10.17,9.71,18.4,54.9,4.6,Tuesday,2013,2,12,2013-02
1867,2013-02-13,9.44,11.4,21.0,46.1,3.5,Wednesday,2013,2,13,2013-02
1868,2013-02-14,11.68,10.24,21.6,43.1,5.3,Thursday,2013,2,14,2013-02
1869,2013-02-15,10.78,10.38,21.3,37.0,4.7,Friday,2013,2,15,2013-02
1870,2013-02-16,14.16,11.72,18.8,37.0,3.7,Saturday,2013,2,16,2013-02
1871,2013-02-17,38.65,14.39,31.6,61.6,7.7,Sunday,2013,2,17,2013-02
1872,2013-02-18,35.84,24.44,47.9,75.6,15.5,Monday,2013,2,18,2013-02
1873,2013-02-19,18.96,12.15,40.0,75.7,8.6,Tuesday,2013,2,19,2013-02
1874,2013-02-20,13.36,14.24,28.4,51.5,4.6,Wednesday,2013,2,20,2013-02
1875,2013-02-21,16.16,15.86,30.2,55.3,9.7,Thursday,2013,2,21,2013-02
1876,2013-02-22,18.04,18.47,45.6,83.7,12.9,Friday,2013,2,22,2013-02
1877,2013-02-23,16.34,21.65,37.3,83.0,15.6,Saturday,2013,2,23,2013-02
1878,2013-02-24,19.65,21.63,33.6,73.2,4.8,Sunday,2013,2,24,2013-02
1879,2013-02-25,15.85,14.55,29.2,70.2,4.8,Monday,2013,2,25,2013-02
1880,2013-02-26,17.41,14.02,33.1,66.7,5.6,Tuesday,2013,2,26,2013-02
1881,2013-02-27,11.9,13.43,24.3,69.5,5.5,Wednesday,2013,2,27,2013-02
1882,2013-02-28,10.21,10.93,22.6,67.4,5.0,Thursday,2013,2,28,2013-02
1883,2013-03-01,7.82,11.25,18.4,63.7,5.6,Friday,2013,3,1,2013-03
1884,2013-03-02,8.66,11.92,21.0,55.2,5.0,Saturday,2013,3,2,2013-03
1885,2013-03-03,33.59,17.98,30.0,70.7,9.2,Sunday,2013,3,3,2013-03
1886,2013-03-04,14.77,17.12,35.4,62.5,6.2,Monday,2013,3,4,2013-03
1887,2013-03-05,16.74,14.03,37.3,69.4,4.1,Tuesday,2013,3,5,2013-03
1888,2013-03-06,16.23,14.06,31.0,66.5,4.9,Wednesday,2013,3,6,2013-03
1889,2013-03-07,19.14,16.32,31.1,67.1,5.0,Thursday,2013,3,7,2013-03
1890,2013-03-08,16.04,13.47,28.6,34.1,2.7,Friday,2013,3,8,2013-03
1891,2013-03-09,13.42,12.25,23.5,37.9,2.9,Saturday,2013,3,9,2013-03
1892,2013-03-10,12.72,10.74,23.4,38.1,2.7,Sunday,2013,3,10,2013-03
1893,2013-03-11,9.75,10.47,20.8,29.0,2.6,Monday,2013,3,11,2013-03
1894,2013-03-12,8.63,10.28,20.0,28.9,3.2,Tuesday,2013,3,12,2013-03
1895,2013-03-13,10.86,9.94,17.7,6.0,1.8,Wednesday,2013,3,13,2013-03
1896,2013-03-14,9.55,9.68,15.9,2.0,1.7,Thursday,2013,3,14,2013-03
1897,2013-03-15,12.64,9.52,18.4,0.8,1.4,Friday,2013,3,15,2013-03
1898,2013-03-16,11.64,9.53,17.2,0.5,1.4,Saturday,2013,3,16,2013-03
1899,2013-03-17,15.86,10.15,16.0,0.5,1.4,Sunday,2013,3,17,2013-03
1900,2013-03-18,22.68,11.17,19.1,0.5,1.3,Monday,2013,3,18,2013-03
1901,2013-03-19,14.72,10.43,17.8,0.3,1.4,Tuesday,2013,3,19,2013-03
1902,2013-03-20,10.16,10.33,16.3,0.3,1.8,Wednesday,2013,3,20,2013-03
1903,2013-03-21,11.93,10.36,17.1,1.0,1.5,Thursday,2013,3,21,2013-03
1904,2013-03-22,16.62,10.44,18.4,1.1,1.2,Friday,2013,3,22,2013-03
1905,2013-03-23,15.2,10.6,19.6,1.1,1.4,Saturday,2013,3,23,2013-03
1906,2013-03-24,12.08,9.36,17.5,0.8,1.4,Sunday,2013,3,24,2013-03
1907,2013-03-25,7.52,8.52,15.3,1.2,1.0,Monday,2013,3,25,2013-03
1908,2013-03-26,6.74,8.02,12.2,0.2,0.7,Tuesday,2013,3,26,2013-03
1909,2013-03-27,6.11,7.23,12.0,0.3,0.6,Wednesday,2013,3,27,2013-03
1910,2013-03-28,7.02,7.53,11.1,0.2,0.9,Thursday,2013,3,28,2013-03
1911,2013-03-29,12.42,7.98,11.1,0.3,1.2,Friday,2013,3,29,2013-03
1912,2013-03-30,11.54,7.62,10.8,0.2,0.9,Saturday,2013,3,30,2013-03
1913,2013-03-31,9.45,7.75,10.9,0.1,1.1,Sunday,2013,3,31,2013-03
1914,2013-04-01,7.29,7.96,10.5,0.1,1.1,Monday,2013,4,1,2013-04
1915,2013-04-02,4.6,6.56,9.6,0.0,1.2,Tuesday,2013,4,2,2013-04
1916,2013-04-03,4.71,6.04,9.0,0.1,1.0,Wednesday,2013,4,3,2013-04
1917,2013-04-04,4.84,5.87,9.1,0.1,0.1,Thursday,2013,4,4,2013-04
1918,2013-04-05,4.85,5.94,9.3,0.1,0.0,Friday,2013,4,5,2013-04
1919,2013-04-06,5.65,6.09,9.2,0.1,0.0,Saturday,2013,4,6,2013-04
1920,2013-04-07,5.31,6.06,9.1,0.1,0.0,Sunday,2013,4,7,2013-04
1921,2013-04-08,5.72,6.25,9.4,0.1,0.0,Monday,2013,4,8,2013-04
1922,2013-04-09,5.33,6.17,8.3,0.0,0.0,Tuesday,2013,4,9,2013-04
1923,2013-04-10,4.58,5.97,8.1,0.0,0.0,Wednesday,2013,4,10,2013-04
1924,2013-04-11,3.87,5.31,8.2,0.0,0.0,Thursday,2013,4,11,2013-04
1925,2013-04-12,3.41,4.65,7.2,0.0,0.0,Friday,2013,4,12,2013-04
1926,2013-04-13,3.43,4.69,7.2,0.0,0.0,Saturday,2013,4,13,2013-04
1927,2013-04-14,3.58,4.83,7.1,0.0,0.0,Sunday,2013,4,14,2013-04
1928,2013-04-15,3.1,4.26,7.5,0.0,0.0,Monday,2013,4,15,2013-04
1929,2013-04-16,3.19,4.27,7.4,0.0,0.0,Tuesday,2013,4,16,2013-04
1930,2013-04-17,3.47,4.33,7.1,0.0,0.0,Wednesday,2013,4,17,2013-04
1931,2013-04-18,3.1,4.17,7.2,0.0,0.0,Thursday,2013,4,18,2013-04
1932,2013-04-19,3.16,3.49,6.6,0.0,0.0,Friday,2013,4,19,2013-04
1933,2013-04-20,3.59,2.33,6.8,0.0,0.0,Saturday,2013,4,20,2013-04
1934,2013-04-21,3.19,2.66,5.3,0.0,0.0,Sunday,2013,4,21,2013-04
1935,2013-04-22,2.74,2.37,5.2,0.0,0.0,Monday,2013,4,22,2013-04
1936,2013-04-23,2.86,2.54,4.8,0.0,0.0,Tuesday,2013,4,23,2013-04
1937,2013-04-24,2.47,1.89,4.9,0.0,0.0,Wednesday,2013,4,24,2013-04
1938,2013-04-25,2.19,1.4,4.9,0.0,0.0,Thursday,2013,4,25,2013-04
1939,2013-04-26,1.99,1.11,4.0,0.0,0.0,Friday,2013,4,26,2013-04
1940,2013-04-27,2.0,1.15,3.7,0.0,0.0,Saturday,2013,4,27,2013-04
1941,2013-04-28,1.82,0.54,3.6,0.0,0.0,Sunday,2013,4,28,2013-04
1942,2013-04-29,1.81,0.33,3.0,0.0,0.0,Monday,2013,4,29,2013-04
1943,2013-04-30,1.83,0.14,2.3,0.0,0.0,Tuesday,2013,4,30,2013-04
1944,2013-05-01,1.67,0.05,1.0,0.0,0.0,Wednesday,2013,5,1,2013-05
1945,2013-05-02,1.5,0.0,0.6,0.0,0.0,Thursday,2013,5,2,2013-05
1946,2013-05-03,1.48,0.0,0.6,0.0,0.0,Friday,2013,5,3,2013-05
1947,2013-05-04,1.56,0.0,0.9,0.0,0.0,Saturday,2013,5,4,2013-05
1948,2013-05-05,1.35,0.0,0.0,0.0,0.0,Sunday,2013,5,5,2013-05
1949,2013-05-06,1.25,0.0,0.0,0.0,0.0,Monday,2013,5,6,2013-05
1950,2013-05-07,1.35,0.0,0.0,0.0,0.0,Tuesday,2013,5,7,2013-05
1951,2013-05-08,1.32,0.0,0.0,0.0,0.0,Wednesday,2013,5,8,2013-05
1952,2013-05-09,1.3,0.0,0.0,0.0,0.0,Thursday,2013,5,9,2013-05
1953,2013-05-10,1.24,0.0,0.0,0.0,0.0,Friday,2013,5,10,2013-05
1954,2013-05-11,1.21,0.0,0.0,0.0,0.0,Saturday,2013,5,11,2013-05
1955,2013-05-12,1.21,0.0,0.0,0.0,0.0,Sunday,2013,5,12,2013-05
1956,2013-05-13,1.02,0.0,0.0,0.0,0.0,Monday,2013,5,13,2013-05
1957,2013-05-14,1.01,0.0,0.0,0.0,0.0,Tuesday,2013,5,14,2013-05
1958,2013-05-15,0.87,0.0,0.0,0.0,0.0,Wednesday,2013,5,15,2013-05
1959,2013-05-16,0.84,0.0,0.0,0.0,0.0,Thursday,2013,5,16,2013-05
1960,2013-05-17,0.81,0.0,0.0,0.0,0.0,Friday,2013,5,17,2013-05
1961,2013-05-18,0.76,0.0,0.0,0.0,0.0,Saturday,2013,5,18,2013-05
1962,2013-05-19,0.73,0.0,0.0,0.0,0.0,Sunday,2013,5,19,2013-05
1963,2013-05-20,0.77,0.0,0.0,0.0,0.0,Monday,2013,5,20,2013-05
1964,2013-05-21,0.77,0.0,0.0,0.0,0.0,Tuesday,2013,5,21,2013-05
1965,2013-05-22,0.21,0.0,0.0,0.0,0.0,Wednesday,2013,5,22,2013-05
1966,2013-05-23,0.21,0.0,0.0,0.0,0.0,Thursday,2013,5,23,2013-05
1967,2013-05-24,0.18,0.0,0.0,0.0,0.0,Friday,2013,5,24,2013-05
1968,2013-05-25,0.16,0.0,0.0,0.0,0.0,Saturday,2013,5,25,2013-05
1969,2013-05-26,0.11,0.0,0.0,0.0,0.0,Sunday,2013,5,26,2013-05
1970,2013-05-27,0.09,0.0,0.0,0.0,0.0,Monday,2013,5,27,2013-05
1971,2013-05-28,0.0,0.0,0.0,0.0,0.0,Tuesday,2013,5,28,2013-05
1972,2013-05-29,0.0,,,,,Wednesday,2013,5,29,2013-05
1973,2013-11-23,0.0,,,,,Saturday,2013,11,23,2013-11
1974,2013-11-24,0.53,0.0,0.0,0.0,0.0,Sunday,2013,11,24,2013-11
1975,2013-11-25,0.1,0.0,0.4,0.0,0.5,Monday,2013,11,25,2013-11
1976,2013-11-26,0.36,0.0,0.2,0.0,0.4,Tuesday,2013,11,26,2013-11
1977,2013-11-27,0.39,0.04,0.2,0.0,0.5,Wednesday,2013,11,27,2013-11
1978,2013-11-28,0.95,0.32,1.3,0.4,1.0,Thursday,2013,11,28,2013-11
1979,2013-11-29,1.37,0.57,2.1,0.7,0.8,Friday,2013,11,29,2013-11
1980,2013-11-30,1.49,0.76,3.0,0.9,0.8,Saturday,2013,11,30,2013-11
1981,2013-12-01,1.51,0.61,2.8,0.7,0.8,Sunday,2013,12,1,2013-12
1982,2013-12-02,0.85,0.56,1.9,0.4,0.6,Monday,2013,12,2,2013-12
1983,2013-12-03,0.83,0.32,1.6,0.2,0.5,Tuesday,2013,12,3,2013-12
1984,2013-12-04,0.77,0.24,1.3,0.3,0.4,Wednesday,2013,12,4,2013-12
1985,2013-12-05,1.65,0.37,1.1,0.0,0.3,Thursday,2013,12,5,2013-12
1986,2013-12-06,0.96,1.15,1.3,0.0,0.3,Friday,2013,12,6,2013-12
1987,2013-12-07,1.07,1.43,1.3,0.0,0.3,Saturday,2013,12,7,2013-12
1988,2013-12-08,1.19,1.76,0.8,0.0,0.3,Sunday,2013,12,8,2013-12
1989,2013-12-09,2.11,3.13,5.2,0.4,0.6,Monday,2013,12,9,2013-12
1990,2013-12-10,2.8,4.26,8.5,0.7,0.7,Tuesday,2013,12,10,2013-12
1991,2013-12-11,3.78,6.95,8.8,1.1,0.8,Wednesday,2013,12,11,2013-12
1992,2013-12-12,4.01,7.09,14.2,10.4,2.4,Thursday,2013,12,12,2013-12
1993,2013-12-13,5.2,9.9,16.8,11.0,2.2,Friday,2013,12,13,2013-12
1994,2013-12-14,5.21,10.59,19.2,12.6,1.8,Saturday,2013,12,14,2013-12
1995,2013-12-15,5.81,8.91,15.9,12.4,2.2,Sunday,2013,12,15,2013-12
1996,2013-12-16,5.96,13.49,20.4,18.7,6.1,Monday,2013,12,16,2013-12
1997,2013-12-17,7.2,14.45,21.8,17.7,7.8,Tuesday,2013,12,17,2013-12
1998,2013-12-18,4.09,13.11,20.0,15.1,7.5,Wednesday,2013,12,18,2013-12
1999,2013-12-19,4.91,13.09,15.6,17.1,2.3,Thursday,2013,12,19,2013-12
2000,2013-12-20,6.69,12.52,16.8,15.4,2.0,Friday,2013,12,20,2013-12
2001,2013-12-21,6.74,12.34,17.0,15.4,2.0,Saturday,2013,12,21,2013-12
2002,2013-12-22,7.04,12.34,12.8,10.5,2.0,Sunday,2013,12,22,2013-12
2003,2013-12-23,7.19,12.61,10.6,10.3,1.2,Monday,2013,12,23,2013-12
2004,2013-12-24,5.65,13.26,14.2,9.7,1.3,Tuesday,2013,12,24,2013-12
2005,2013-12-25,7.66,22.39,22.8,11.3,1.7,Wednesday,2013,12,25,2013-12
2006,2013-12-26,9.38,18.56,25.4,20.3,4.9,Thursday,2013,12,26,2013-12
2007,2013-12-27,5.15,16.96,23.3,19.1,1.8,Friday,2013,12,27,2013-12
2008,2013-12-28,4.8,11.02,17.4,9.7,1.3,Saturday,2013,12,28,2013-12
2009,2013-12-30,4.51,11.62,19.8,9.0,2.02,Monday,2013,12,30,2013-12
2010,2013-12-31,11.9,16.75,28.5,10.1,2.96,Tuesday,2013,12,31,2013-12
2011,2014-01-01,13.95,18.68,31.8,24.7,4.96,Wednesday,2014,1,1,2014-01
2012,2014-01-02,22.14,25.07,35.4,35.0,6.25,Thursday,2014,1,2,2014-01
2013,2014-01-03,30.25,31.55,44.2,55.7,19.35,Friday,2014,1,3,2014-01
2014,2014-01-04,16.5,19.26,44.7,58.0,14.14,Saturday,2014,1,4,2014-01
2015,2014-01-05,18.0,18.19,29.7,39.7,9.73,Sunday,2014,1,5,2014-01
2016,2014-01-06,18.39,23.9,29.8,41.9,5.45,Monday,2014,1,6,2014-01
2017,2014-01-07,23.63,30.57,38.2,61.6,12.14,Tuesday,2014,1,7,2014-01
2018,2014-01-08,30.06,32.97,43.6,88.5,19.16,Wednesday,2014,1,8,2014-01
2019,2014-01-09,33.65,36.25,45.2,90.7,17.85,Thursday,2014,1,9,2014-01
2020,2014-01-10,37.15,35.88,46.0,86.8,19.54,Friday,2014,1,10,2014-01
2021,2014-01-11,29.31,24.7,48.1,90.4,22.54,Saturday,2014,1,11,2014-01
2022,2014-01-12,25.8,20.9,24.9,76.9,5.71,Sunday,2014,1,12,2014-01
2023,2014-01-13,14.55,12.68,19.8,63.1,4.44,Monday,2014,1,13,2014-01
2024,2014-01-14,17.55,13.24,20.5,65.7,4.18,Tuesday,2014,1,14,2014-01
2025,2014-01-15,25.85,15.61,21.1,60.4,3.99,Wednesday,2014,1,15,2014-01
2026,2014-01-16,26.79,13.98,21.4,61.7,4.65,Thursday,2014,1,16,2014-01
2027,2014-01-17,26.71,14.11,24.3,58.5,4.66,Friday,2014,1,17,2014-01
2028,2014-01-18,28.99,25.8,28.8,58.5,4.66,Saturday,2014,1,18,2014-01
2029,2014-01-19,28.99,25.8,31.9,86.2,5.14,Sunday,2014,1,19,2014-01
2030,2014-01-20,29.91,23.77,36.7,86.2,5.25,Monday,2014,1,20,2014-01
2031,2014-01-21,52.73,32.92,69.2,94.5,22.85,Tuesday,2014,1,21,2014-01
2032,2014-01-22,57.78,38.79,72.1,95.1,32.29,Wednesday,2014,1,22,2014-01
2033,2014-01-23,57.24,37.82,75.9,94.9,42.02,Thursday,2014,1,23,2014-01
2034,2014-01-24,57.62,36.5,72.3,90.9,35.0,Friday,2014,1,24,2014-01
2035,2014-01-25,40.07,25.42,51.1,88.6,20.26,Saturday,2014,1,25,2014-01
2036,2014-01-26,50.02,29.81,64.3,91.0,22.93,Sunday,2014,1,26,2014-01
2037,2014-01-27,52.77,33.51,64.9,91.0,20.11,Monday,2014,1,27,2014-01
2038,2014-01-28,69.42,46.31,71.0,95.9,24.48,Tuesday,2014,1,28,2014-01
2039,2014-01-29,73.16,43.08,69.3,95.4,23.02,Wednesday,2014,1,29,2014-01
2040,2014-01-30,76.06,43.14,72.0,95.7,25.7,Thursday,2014,1,30,2014-01
2041,2014-01-31,69.11,36.89,65.2,91.0,19.49,Friday,2014,1,31,2014-01
2042,2014-02-01,77.9,35.0,63.6,91.0,19.49,Saturday,2014,2,1,2014-02
2043,2014-02-02,81.98,40.8,66.5,91.9,11.26,Sunday,2014,2,2,2014-02
2044,2014-02-03,84.22,55.37,76.8,89.0,18.13,Monday,2014,2,3,2014-02
2045,2014-02-04,91.73,56.39,84.7,92.7,29.6,Tuesday,2014,2,4,2014-02
2046,2014-02-05,92.25,51.37,85.8,93.9,30.65,Wednesday,2014,2,5,2014-02
2047,2014-02-06,93.58,54.55,89.0,94.3,37.21,Thursday,2014,2,6,2014-02
2048,2014-02-07,86.54,64.11,86.9,91.9,44.3,Friday,2014,2,7,2014-02
2049,2014-02-08,86.45,61.45,85.1,91.9,44.3,Saturday,2014,2,8,2014-02
2050,2014-02-09,89.0,62.08,90.0,91.9,16.83,Sunday,2014,2,9,2014-02
2051,2014-02-10,89.01,66.09,90.5,91.9,32.94,Monday,2014,2,10,2014-02
2052,2014-02-11,95.35,80.02,94.8,95.9,30.83,Tuesday,2014,2,11,2014-02
2053,2014-02-12,94.66,82.37,95.6,95.8,42.5,Wednesday,2014,2,12,2014-02
2054,2014-02-13,90.98,81.21,89.1,91.8,39.73,Thursday,2014,2,13,2014-02
2055,2014-02-14,87.18,65.38,91.8,91.8,36.79,Friday,2014,2,14,2014-02
2056,2014-02-15,91.07,67.26,91.3,91.6,23.32,Saturday,2014,2,15,2014-02
2057,2014-02-16,91.1,70.78,92.4,91.0,16.6,Sunday,2014,2,16,2014-02
2058,2014-02-17,90.95,65.09,92.8,95.1,30.43,Monday,2014,2,17,2014-02
2059,2014-02-18,95.19,72.61,94.6,94.2,31.58,Tuesday,2014,2,18,2014-02
2060,2014-02-19,91.84,60.38,94.8,92.8,19.47,Wednesday,2014,2,19,2014-02
2061,2014-02-20,90.94,59.34,92.9,95.9,15.6,Thursday,2014,2,20,2014-02
2062,2014-02-21,82.8,39.28,86.8,86.2,12.47,Friday,2014,2,21,2014-02
2063,2014-02-22,85.53,37.81,76.1,83.1,11.53,Saturday,2014,2,22,2014-02
2064,2014-02-23,78.6,29.93,73.6,82.4,9.47,Sunday,2014,2,23,2014-02
2065,2014-02-24,88.78,41.55,84.0,78.1,9.63,Monday,2014,2,24,2014-02
2066,2014-02-25,91.74,52.79,92.2,93.5,9.99,Tuesday,2014,2,25,2014-02
2067,2014-02-26,95.51,53.11,94.3,95.4,15.09,Wednesday,2014,2,26,2014-02
2068,2014-02-28,91.23,85.53,92.7,91.8,23.18,Friday,2014,2,28,2014-02
2069,2014-03-01,91.23,79.2,96.0,91.2,40.36,Saturday,2014,3,1,2014-03
2070,2014-03-02,95.57,90.51,94.8,95.2,44.52,Sunday,2014,3,2,2014-03
2071,2014-03-03,90.83,86.16,92.3,91.4,35.41,Monday,2014,3,3,2014-03
2072,2014-03-04,95.36,92.48,96.1,95.9,42.11,Tuesday,2014,3,4,2014-03
2073,2014-03-05,95.82,93.01,96.4,95.7,48.57,Wednesday,2014,3,5,2014-03
2074,2014-03-06,95.38,92.23,96.4,96.5,60.93,Thursday,2014,3,6,2014-03
2075,2014-03-07,92.76,90.05,95.1,95.2,57.47,Friday,2014,3,7,2014-03
2076,2014-03-08,92.5,93.33,95.1,95.5,54.06,Saturday,2014,3,8,2014-03
2077,2014-03-09,94.41,92.43,93.9,95.5,54.06,Sunday,2014,3,9,2014-03
2078,2014-03-10,91.39,77.14,91.3,88.0,37.72,Monday,2014,3,10,2014-03
2079,2014-03-11,90.29,79.22,88.7,91.7,30.71,Tuesday,2014,3,11,2014-03
2080,2014-03-12,93.21,78.52,88.9,91.5,30.08,Wednesday,2014,3,12,2014-03
2081,2014-03-13,94.57,76.48,94.6,92.3,30.48,Thursday,2014,3,13,2014-03
2082,2014-03-14,91.62,57.44,90.0,89.2,29.82,Friday,2014,3,14,2014-03
2083,2014-03-15,90.58,54.29,82.8,84.1,19.22,Saturday,2014,3,15,2014-03
2084,2014-03-16,91.33,52.33,88.6,82.0,12.38,Sunday,2014,3,16,2014-03
2085,2014-03-17,95.13,67.31,94.4,92.3,18.27,Monday,2014,3,17,2014-03
2086,2014-03-18,95.01,58.55,94.2,92.7,36.71,Tuesday,2014,3,18,2014-03
2087,2014-03-19,95.41,57.92,90.2,88.6,37.29,Wednesday,2014,3,19,2014-03
2088,2014-03-20,89.96,55.54,88.8,88.6,23.82,Thursday,2014,3,20,2014-03
2089,2014-03-21,90.4,51.97,82.4,85.1,24.2,Friday,2014,3,21,2014-03
2090,2014-03-22,90.23,51.1,79.6,85.6,14.24,Saturday,2014,3,22,2014-03
2091,2014-03-23,86.79,48.04,80.6,85.7,12.36,Sunday,2014,3,23,2014-03
2092,2014-03-24,92.35,64.45,83.5,84.4,12.94,Monday,2014,3,24,2014-03
2093,2014-03-25,89.42,48.84,84.6,86.6,15.57,Tuesday,2014,3,25,2014-03
2094,2014-03-26,94.04,44.77,89.9,76.5,12.0,Wednesday,2014,3,26,2014-03
2095,2014-03-27,93.18,45.21,88.4,76.1,12.0,Thursday,2014,3,27,2014-03
2096,2014-03-28,91.12,42.06,84.8,73.7,12.3,Friday,2014,3,28,2014-03
2097,2014-03-29,90.53,33.95,87.6,72.6,12.05,Saturday,2014,3,29,2014-03
2098,2014-03-30,90.24,43.51,91.7,65.2,11.87,Sunday,2014,3,30,2014-03
2099,2014-03-31,90.8,38.63,77.7,59.8,13.68,Monday,2014,3,31,2014-03
2100,2014-04-01,90.71,39.25,80.6,67.0,16.73,Tuesday,2014,4,1,2014-04
2101,2014-04-02,83.66,30.73,75.9,64.1,15.15,Wednesday,2014,4,2,2014-04
2102,2014-04-03,87.03,34.21,78.4,65.1,14.71,Thursday,2014,4,3,2014-04
2103,2014-04-04,83.92,31.34,66.0,51.9,15.11,Friday,2014,4,4,2014-04
2104,2014-04-05,83.92,31.34,66.0,51.9,16.63,Saturday,2014,4,5,2014-04
2105,2014-04-06,75.73,28.34,59.7,52.7,12.41,Sunday,2014,4,6,2014-04
2106,2014-04-07,80.68,26.66,52.6,44.4,6.86,Monday,2014,4,7,2014-04
2107,2014-04-08,81.83,29.6,52.7,50.2,10.78,Tuesday,2014,4,8,2014-04
2108,2014-04-09,83.56,27.39,49.6,44.1,7.29,Wednesday,2014,4,9,2014-04
2109,2014-04-10,80.25,23.36,39.8,37.1,5.16,Thursday,2014,4,10,2014-04
2110,2014-04-11,82.98,23.31,41.2,33.7,5.01,Friday,2014,4,11,2014-04
2111,2014-04-12,80.38,22.81,40.2,31.3,4.58,Saturday,2014,4,12,2014-04
2112,2014-04-13,77.69,23.66,45.7,28.3,4.13,Sunday,2014,4,13,2014-04
2113,2014-04-14,65.95,20.88,39.4,23.0,3.46,Monday,2014,4,14,2014-04
2114,2014-04-15,62.06,21.07,38.5,23.0,2.59,Tuesday,2014,4,15,2014-04
2115,2014-04-16,64.06,21.17,31.3,14.4,1.8,Wednesday,2014,4,16,2014-04
2116,2014-04-17,68.18,20.58,34.0,15.7,1.89,Thursday,2014,4,17,2014-04
2117,2014-04-18,67.23,21.55,34.4,17.2,2.41,Friday,2014,4,18,2014-04
2118,2014-04-19,64.31,18.41,32.1,12.8,2.37,Saturday,2014,4,19,2014-04
